20.03
17.07
39.6
28.5
19.6
20.54
22.23
19.12
19.44
21.6
21.71
19.5
20.44
18.85
18.79
14.17
14.79
19.37
18.39
17.76
19.17
17.4
17.54
19.55
21.47
20.92
24.38
25.92
20.41
19.8
21.18
17.64
15.7
14.26
16.17
12.09
16.76
19.29
24.51
25.6
26.9
32.5
30.84
26.8
26.3
26.26
23.43
19.84
26.31
26.86
30.45
31.2
31.04
30.19
29.2
32.52
35.76
37.05
49.64
43.45
55.4
56.5
66.24
61.04
66.63
73.93
62.91
61.05
65.87
70.68
81.66
96
101.58
140
100.64
44.6
49.66
69.89
70.61
79.36
83.76
75.63
79.97
91.38
106.72
95.42
79.2
98.83
103.02
84.96
92.19
91.82
97.23
96.56
102.33
98.42
101.58
105.37
91.16
53.27
47.6
59.47
45.09
37.04
